BASIN,YEAR,STATION,TT,HW,SF,TMA,TDR,sg_rich
EAG,2023,6,0.15,0,0,0.03,0.00375,1
EAG,2023,7,0.135,0.015,0,0.06,0,1.5
EAG,2023,8,0.045,0.0075,0,0.06,0,1.25
EAG,2023,9,0.075,0.00375,0,0.0075,0,1.125
EAG,2023,10,0.06,0.02625,0,0.0075,0,1.875
EAG,2023,11,0.12,0.0075,0,0.135,0,1.25
EAG,2023,12,0.15,0.0225,0,0.075,0,1.75
EAG,2023,13,0.075,0.01875,0,0.01875,0,1.625
EAG,2023,14,0.135,0.00375,0,0.075,0,1.125
EAG,2023,15,0.0975,0.01875,0,0.045,0,1.375
EAG,2023,16,0.15,0,0,0.03,0,1
EAG,2023,17,0.15,0.00375,0,0.03,0,1.125
EAG,2023,18,0.12,0.00375,0,0.03,0,1.125
EAG,2023,19,0.15,0.00375,0,0.045,0.041249999999999995,1.125
EAG,2023,20,0.0375,0.00375,0,0.056249999999999994,0.21875,0.875
EAG,2023,21,0.03,0.015,0,0.06,0,1.5
EAG,2023,22,0.15,0.015,0,0.015,0,1.5
EAG,2023,23,0.15,0.0075,0,0.03,0,1.25
EAG,2023,24,0.09,0.01875,0,0.0075,0,1.625
EAG,2023,25,0.075,0,0,0.01875,0,1
EAG,2023,26,0.03,0,0,0.01125,0,0.5
EAG,2023,27,0.135,0,0,0.0075,0,1
EAG,2023,28,0.056249999999999994,0,0,0.0075,0,0.875
EAG,2023,29,0.075,0.0075,0,0.01125,0,1.25
EAG,2023,30,0.015,0.015,0,0.0075,0,1
EAG,2023,31,0.0675,0.01125,0,0,0,1.125
JON,2007,1,0.675625,0.0075,0.073125,0.01875,0,2.25
JON,2007,2,0.59375,0.0075,0.06,0.00375,0,2.25
JON,2007,3,0.4375,0,0.20625,0.015,0.00375,2
JON,2007,4,0.71875,0,0.12,0.01875,0,2
JON,2007,5,0.65625,0.0075,0.135,0.015,0,2.25
JON,2007,6,0.36625,0.0225,0.20625,0.01125,0,2.75
JON,2007,7,0.08249999999999999,0.105,0.105,0.03,0.00375,3
JON,2007,8,0.625,0,0.06,0.01875,0,2
JON,2007,9,0.565625,0.00375,0,0.01875,0.015,1.125
JON,2007,10,0.39375,0.045,0.075,0.03375,0,2.875
JON,2007,11,0.35,0,0.234375,0.0075,0,2
JON,2007,12,0.53125,0.01125,0.178125,0.01125,0,2.375
JON,2007,13,0.204375,0,0.38125,0.01125,0,2
JON,2007,14,0.378125,0.01875,0.2625,0.00375,0,2.625
JON,2007,15,0.0225,0.114375,0.321875,0.00375,0,2.625
JON,2007,16,0.36625,0.0375,0.2625,0.0075,0,2.75
JON,2007,17,0.65625,0.0225,0.09,0,0.0375,2.75
JON,2007,18,0.65625,0.01125,0.09,0,0,2.375
JON,2007,19,0.71875,0.01125,0,0.00375,0.046875,1.375
JON,2007,20,0.53125,0.04875,0.15,0.0075,0,2.625
JON,2007,21,0.46875,0.02625,0.135,0.015,0,2.375
JON,2007,22,0.46875,0.03,0.12,0.00375,0,2.5
JON,2007,23,0.378125,0.0525,0.135,0.015,0,2.75
JON,2007,24,0.534375,0.01875,0.163125,0.01875,0,2.125
JON,2007,25,0.5,0.06375,0.148125,0.02625,0,2.625
JON,2007,26,0.4375,0.03,0.20625,0.045,0.00375,2.5
JON,2007,27,0.53125,0.0525,0.19125,0,0,2.75
JON,2007,28,0.75,0.01875,0.045,0,0.00375,2.625
JON,2007,29,0.38125,0.181875,0.0675,0,0,2.5
JON,2007,30,0.71875,0,0.09,0,0,2
JON,2008,1,0.075,0.21,0.425625,0.00375,0.00375,2.75
JON,2008,2,0.4375,0.103125,0.16125,0.01125,0,3
JON,2008,3,0.204375,0.056249999999999994,0.290625,0.0075,0,2.875
JON,2008,4,0.59375,0.0675,0.09937499999999999,0.0075,0,2.625
JON,2008,5,0.409375,0.01875,0.23249999999999998,0.04875,0.01875,2.625
JON,2008,6,0.321875,0.2625,0,0.01125,0.01875,2
JON,2008,7,0.03375,0.2625,0.126875,0.03,0.00375,2.375
JON,2008,8,0.5625,0.0375,0.178125,0.00375,0,2.75
JON,2008,9,0.53125,0.0225,0.178125,0.00375,0,2.75
JON,2008,10,0.40625,0.0375,0.135,0.0075,0,2.75
JON,2008,11,0.4375,0.08625,0.163125,0,0,2.875
JON,2008,12,0.35,0.045,0.12,0.0225,0,3
JON,2008,13,0.2625,0.01125,0.163125,0.045,0.00375,2.375
JON,2008,14,0.5,0.01875,0.20625,0.0075,0.06,2.625
JON,2008,15,0.59375,0.03375,0.16125,0.0075,0.02625,2.625
JON,2008,16,0.71875,0,0.09,0.01125,0.02625,2
JON,2008,17,0.27875,0.00375,0.31,0,0.2175,2.125
JON,2008,18,0.75,0,0.03,0.00375,0.06937499999999999,2
JON,2008,19,0.6875,0.0075,0.16125,0.01125,0.041249999999999995,2.25
JON,2008,20,0.44375,0.00375,0.35,0.015,0.00375,2.125
JON,2008,21,0.503125,0.01125,0.328125,0,0.129375,2.375
JON,2008,22,0.38125,0.065625,0.409375,0,0.0075,2.75
JON,2008,23,0.31875,0.04875,0.321875,0.01125,0,2.625
JON,2008,24,0.59375,0.00375,0.2625,0,0,2.125
JON,2008,26,0.56875,0.11624999999999999,0.17625,0.0225,0,2.5
JON,2008,27,0.4375,0.0225,0.219375,0.0075,0,2.25
JON,2008,28,0.8125,0.015,0.105,0.02625,0,2.5
JON,2008,29,0.219375,0.073125,0.35,0.01125,0.096875,3
JON,2008,30,0.353125,0.065625,0.290625,0.00375,0.00375,2.75
JON,2009,1,0.471875,0.080625,0.265625,0.0075,0.03,2.75
JON,2009,2,0.6875,0.00375,0.045,0.00375,0,2.125
JON,2009,3,0.78125,0,0.045,0.00375,0,2
JON,2009,4,0.6875,0.00375,0.114375,0.0075,0,2
JON,2009,5,0.440625,0.0225,0.2475,0.03,0,2.25
JON,2009,6,0.27875,0.06375,0.35,0.0075,0,2.625
JON,2009,7,0.4125,0.015,0.19125,0.01125,0,2.5
JON,2009,8,0.44375,0.0375,0.16125,0.02625,0,2.75
JON,2009,9,0.38125,0.0075,0.075,0,0,2.25
JON,2009,10,0.35,0.103125,0,0.00375,0.00375,1.5
JON,2009,11,0.46875,0.00375,0.00375,0.015,0,1.25
JON,2009,12,0.290625,0.02625,0.09,0.01875,0,2.875
JON,2009,13,0.40625,0.015,0.03,0.0225,0,2.5
JON,2009,14,0.135,0.045,0.1925,0.045,0,3
JON,2009,15,0.31875,0.01875,0.02625,0.015,0,2.5
JON,2009,16,0.105,0.06,0.31,0,0,3
JON,2009,17,0.20625,0.0225,0.09,0.015,0.00375,2.75
JON,2009,18,0.20625,0.041249999999999995,0.19125,0.0075,0,2.875
JON,2009,19,0.20625,0.03,0.105,0.01875,0,3
JON,2009,20,0.29375,0.045,0.03,0.0075,0,3
JON,2009,21,0.231875,0.17625,0,0.0075,0,1.875
JON,2009,22,0.234375,0.01125,0.105,0.02625,0,2.375
JON,2009,23,0.2625,0.02625,0.06,0.01125,0,2.875
JON,2009,24,0.20625,0.01875,0.12,0.00375,0,2.625
JON,2009,25,0.290625,0.0225,0.01875,0.01875,0,2.375
JON,2009,26,0.290625,0.0225,0.075,0.0075,0,2.75
JON,2009,27,0.375,0.02625,0.105,0.01125,0,2.875
JON,2009,28,0.5,0.01875,0.06,0,0,2.625
JON,2009,29,0.59375,0,0.03,0,0,2
JON,2009,30,0.53125,0.00375,0.03,0.046875,0,2.125
JON,2010,1,0.75,0,0.075,0,0,2
JON,2010,2,0.335,0,0.38125,0.0225,0.00375,2
JON,2010,3,0.5,0,0.20625,0,0.00375,2
JON,2010,4,0.625,0.0075,0.06,0,0,2.25
JON,2010,5,0.625,0.0075,0.06,0,0,2.25
JON,2010,6,0.59375,0,0.045,0,0.00375,2
JON,2010,7,0.53125,0.01125,0.09,0,0,2.375
JON,2010,8,0.59375,0.0375,0.105,0.00375,0,2.75
JON,2010,9,0.53125,0.0075,0.045,0.0075,0,2.25
JON,2010,10,0.53125,0.0075,0.045,0.0075,0,2.25
JON,2010,11,0.346875,0.0525,0.29375,0.01875,0.00375,2.75
JON,2010,12,0.53125,0.015,0.12,0,0,2.5
JON,2010,13,0.59375,0,0.045,0,0,2
JON,2010,14,0.46875,0.01875,0.234375,0,0.00375,2.625
JON,2010,15,0.40625,0.045,0.290625,0.01125,0.01875,3
JON,2010,16,0.40625,0.0225,0.2625,0.0075,0,2.75
JON,2010,17,0.409375,0.03,0.19125,0.0225,0,3
JON,2010,18,0.346875,0.015,0.234375,0.0225,0.00375,2.5
JON,2010,19,0.346875,0.015,0.075,0.00375,0.01875,2.5
JON,2010,20,0.4375,0.0375,0.148125,0.0075,0,2.75
JON,2010,21,0.29375,0.03375,0.163125,0.01875,0.01875,2.625
JON,2010,22,0.346875,0.015,0.234375,0.0075,0.00375,2.5
JON,2010,23,0.378125,0.01875,0.163125,0.01875,0.02625,2.625
JON,2010,24,0.29375,0.01875,0.31875,0.0225,0,2.625
JON,2010,25,0.409375,0.08249999999999999,0.15,0.015,0.02625,2.75
JON,2010,26,0.378125,0.02625,0.31875,0.00375,0,2.875
JON,2010,27,0.23249999999999998,0.105,0.30375,0.0075,0,3
JON,2010,28,0.290625,0.0525,0.29375,0.01875,0,2.75
JON,2010,29,0.378125,0.07125,0.133125,0.0225,0.0225,2.875
JON,2010,30,0.46875,0.0375,0.178125,0.01875,0.0225,2.75
JON,2011,1,0.378125,0.041249999999999995,0.163125,0.0525,0,2.875
JON,2011,2,0.35,0.07875,0.2625,0.01875,0,2.625
JON,2011,3,0.20625,0.0525,0.38125,0.0075,0.01875,2.75
JON,2011,4,0.290625,0.12,0.19125,0.0225,0.0375,3
JON,2011,5,0.35,0.03,0.12,0.06,0.109375,2.5
JON,2011,6,0.4375,0.03,0.16125,0.015,0.01875,3
JON,2011,7,0.46875,0,0.163125,0.08625,0.088125,2
JON,2011,8,0.4375,0.00375,0.17625,0.03375,0.06,2.125
JON,2011,9,0.5,0.0375,0.09,0,0.045,2.75
JON,2011,10,0.5625,0.045,0.00375,0,0.02625,2.125
JON,2011,11,0.46875,0.045,0.06,0.00375,0.02625,3
JON,2011,12,0.53125,0.056249999999999994,0.03,0.0075,0,2.875
JON,2011,13,0.5625,0.02625,0.06,0.00375,0,2.875
JON,2011,14,0.53125,0.06,0.03,0.00375,0.04875,3
JON,2011,15,0.59375,0.056249999999999994,0.03,0,0.03375,2.875
JON,2011,16,0.59375,0.03,0.045,0,0.041249999999999995,3
JON,2011,17,0.4375,0.01125,0.01875,0,0.123125,2
JON,2011,18,0.5,0.015,0.015,0,0.0675,2
JON,2011,19,0.59375,0,0.03,0,0.01875,2
JON,2011,20,0.625,0,0.0225,0,0.06,1.75
JON,2011,21,0.471875,0,0.19125,0,0.00375,2
JON,2011,22,0.4375,0.041249999999999995,0.163125,0.03,0.03,2.375
JON,2011,23,0.234375,0.02625,0.2625,0.015,0,2.375
JON,2011,24,0.4125,0.01125,0.133125,0.0075,0.080625,2.375
JON,2011,25,0.53125,0.00375,0.075,0.0075,0.0675,2.125
JON,2011,26,0.5,0.00375,0.105,0.01125,0.03,2.125
JON,2011,27,0.5,0.015,0.03,0.045,0.0225,2.5
JON,2011,28,0.40625,0.09,0.075,0.056249999999999994,0.045,3
JON,2011,29,0.346875,0,0.2475,0.045,0.041249999999999995,2
JON,2011,30,0.346875,0.045,0.234375,0.041249999999999995,0.075,2.5
JON,2012,1,0.234375,0.045,0.265625,0,0.07875,2.5
JON,2012,2,0.20625,0.045,0.12,0,0.11624999999999999,3
JON,2012,3,0.234375,0.08625,0.15,0.0675,0.00375,2.875
JON,2012,4,0.20625,0.0675,0.12,0.03,0.0225,2.75
JON,2012,5,0.178125,0.07125,0.105,0.0075,0.0075,2.875
JON,2012,6,0.20625,0.0225,0.07875,0.01125,0.01875,2.375
JON,2012,7,0.234375,0.0375,0.09,0.106875,0.00375,2.75
JON,2012,8,0.321875,0.03375,0.135,0.015,0.00375,2.625
JON,2012,9,0.20625,0.056249999999999994,0.075,0.084375,0.01875,2.875
JON,2012,10,0.415625,0,0.105,0.00375,0,2
JON,2012,11,0.4125,0.02625,0.075,0,0.0225,2.375
JON,2012,12,0.325,0.06375,0.075,0.03,0.075,2.625
JON,2012,13,0.325,0.06375,0.11624999999999999,0.0525,0.091875,2.5
JON,2012,14,0.503125,0,0.01125,0.01125,0.20375,1.375
JON,2012,15,0.5625,0,0.01875,0.0225,0.31,1.625
JON,2012,16,0.625,0,0.0225,0,0.265625,1.75
JON,2012,17,0.46875,0,0.01875,0.01875,0.334375,1.625
JON,2012,18,0.59375,0,0.015,0.00375,0.178125,1.5
JON,2012,19,0.625,0,0.056249999999999994,0.01875,0.2075,1.875
JON,2012,20,0.346875,0.0525,0.2625,0,0,2.75
JON,2012,21,0.375,0,0.20625,0,0.06937499999999999,2
JON,2012,22,0.40625,0.0375,0.09,0,0.121875,2.75
JON,2012,23,0.4375,0.03,0.12,0.03,0.0375,2.5
JON,2012,24,0.409375,0,0,0.01875,0.0225,1
JON,2012,25,0.321875,0.0075,0.178125,0.0075,0,2.25
JON,2012,26,0.4375,0.041249999999999995,0.178125,0.0225,0.00375,2.375
JON,2012,27,0.325,0.04875,0.178125,0.045,0.01875,2.625
JON,2012,28,0.290625,0.045,0.178125,0.08625,0,2.5
JON,2012,29,0.31875,0.01125,0.15,0.0225,0.01125,2.375
JON,2012,30,0.2625,0,0.15,0.135,0.13125,2
JON,2013,1,0.409375,0.01875,0.135,0.02625,0.056249999999999994,2.625
JON,2013,2,0.46875,0,0.105,0,0.06375,2
JON,2013,3,0.29375,0.01875,0.15,0,0.00375,2.625
JON,2013,4,0.5,0,0.03,0,0.0375,2
JON,2013,5,0.4375,0.0075,0.041249999999999995,0.0075,0.088125,2.125
JON,2013,6,0.4375,0.015,0.045,0.00375,0.056249999999999994,2.5
JON,2013,7,0.5625,0.0075,0.00375,0.015,0.0375,1.375
JON,2013,8,0.346875,0.0375,0.135,0.08625,0.01875,2.75
JON,2013,9,0.290625,0.06,0.135,0.056249999999999994,0.281875,2.5
JON,2013,10,0.44375,0.03,0.135,0.075,0.135,2.5
JON,2013,11,0.265625,0.041249999999999995,0.15,0.01875,0.295,2.875
JON,2013,12,0.378125,0.00375,0.09,0.01875,0.159375,2.125
JON,2013,13,0.5625,0,0.015,0.00375,0.056249999999999994,1.5
JON,2013,14,0.290625,0.0225,0.135,0.135,0.163125,2.75
JON,2013,15,0.234375,0.01875,0.15,0.09375,0.13125,2.625
JON,2013,16,0.15,0.045,0.15,0.15,0.29375,2.5
JON,2013,17,0.346875,0.02625,0.105,0.135,0.08249999999999999,2.875
JON,2013,18,0.31875,0.01875,0.15,0,0,2.625
JON,2013,19,0.2625,0.056249999999999994,0.135,0.015,0.00375,2.875
JON,2013,20,0.290625,0.0525,0.15,0,0.00375,2.75
JON,2013,21,0.375,0.08625,0.06,0,0,2.875
JON,2013,22,0.346875,0.056249999999999994,0.12,0.00375,0.01875,2.875
JON,2013,23,0.321875,0.0225,0.13125,0,0.01875,2.125
JON,2013,24,0.375,0.02625,0.12,0.0075,0,2.875
JON,2013,25,0.290625,0.135,0.12,0,0,3
JON,2013,26,0.2625,0.056249999999999994,0.135,0.075,0.0375,2.875
JON,2013,27,0.31875,0.0525,0.15,0.00375,0.041249999999999995,2.75
JON,2013,28,0.31875,0.0375,0.15,0.15,0,2.75
JON,2013,29,0.4375,0.00375,0.06,0,0.190625,2.125
JON,2013,30,0.178125,0.01875,0.20625,0.075,0.01875,2.625
JON,2014,1,0.40625,0.00375,0.03,0,0,2.125
JON,2014,2,0.5625,0.0075,0.045,0,0,2.25
JON,2014,3,0.75,0,0.0225,0,0,1.75
JON,2014,4,0.65625,0,0.03,0,0.03,2
JON,2014,5,0.5625,0.01125,0.105,0,0,2.375
JON,2014,6,0.65625,0.01125,0.045,0,0.00375,2.375
JON,2014,7,0.625,0.00375,0.03,0,0,2.125
JON,2014,8,0.59375,0,0.02625,0,0.0075,1.875
JON,2014,9,0.534375,0.00375,0.03,0,0,2.125
JON,2014,10,0.625,0.0075,0.09,0,0,2.25
JON,2014,11,0.409375,0.03,0.15,0.0075,0.00375,3
JON,2014,12,0.5625,0,0.015,0,0.00375,1.5
JON,2014,13,0.59375,0,0.015,0.06375,0,1.5
JON,2014,14,0.409375,0.00375,0.135,0.015,0,2.125
JON,2014,15,0.353125,0.01125,0.135,0.02625,0,2.375
JON,2014,16,0.4375,0.01875,0.09,0.015,0,2.625
JON,2014,17,0.4375,0.041249999999999995,0.03,0,0,2.875
JON,2014,18,0.375,0.056249999999999994,0.02625,0.01125,0,2.75
JON,2014,19,0.375,0.075,0.045,0,0,3
JON,2014,20,0.53125,0.03375,0.06,0.01875,0,2.625
JON,2014,21,0.35,0.03,0.075,0.01125,0,3
JON,2014,22,0.29375,0.01875,0.06,0.0075,0,2.625
JON,2014,23,0.346875,0.015,0.045,0.03375,0.01875,2.5
JON,2014,24,0.321875,0.075,0.105,0.041249999999999995,0,3
JON,2014,25,0.53125,0,0.06,0.07125,0,2
JON,2014,26,0.234375,0.02625,0.178125,0.0225,0,2.875
JON,2014,27,0.234375,0.09,0.219375,0.00375,0,3
JON,2014,28,0.346875,0.045,0.09,0.01875,0.00375,3
JON,2014,29,0.31875,0.0225,0.075,0.00375,0,2.75
JON,2014,30,0.40625,0.01875,0.09,0,0.01875,2.625
JON,2015,1,0.4197916666666667,0.00375,0.05875,0,0.0375,1.9166666666666667
JON,2015,2,0.553125,0,0.0275,0,0.02,1.75
JON,2015,3,0.18416666666666667,0.108125,0.18208333333333332,0,0.11770833333333333,2.25
JON,2015,4,0.471875,0.031875,0.03125,0.0025,0,1.9583333333333333
JON,2015,5,0.316875,0.01625,0.04625,0,0,1.625
JON,2015,6,0.3102083333333333,0.00125,0.01625,0,0,1.3333333333333333
JON,2015,7,0.281875,0.012499999999999999,0.04,0.00375,0,1.9166666666666667
JON,2015,8,0.18166666666666667,0.012499999999999999,0.065625,0.01625,0,1.8333333333333333
JON,2015,9,0.208125,0.01375,0.06,0.00125,0,2.2083333333333335
JON,2015,10,0.2425,0.01375,0.03625,0.02375,0,2.3333333333333335
JON,2015,11,0.25854166666666667,0.01375,0.042499999999999996,0,0,2.3333333333333335
JON,2015,12,0.4427083333333333,0.01625,0.04,0.00125,0,2.2083333333333335
JON,2015,13,0.3333333333333333,0.017499999999999998,0.045,0.017499999999999998,0,2.4166666666666665
JON,2015,14,0.18687499999999999,0.034999999999999996,0.042499999999999996,0.06999999999999999,0.00125,2.4583333333333335
JON,2015,15,0.19375,0.0225,0.03375,0.039375,0,2.2083333333333335
JON,2015,16,0.35333333333333333,0.0075,0.01375,0,0,1.375
JON,2015,17,0.29104166666666664,0.015,0.049999999999999996,0,0.0062499999999999995,2.3333333333333335
JON,2015,18,0.295,0.034999999999999996,0.055,0,0.0062499999999999995,2.5
JON,2015,19,0.4708333333333333,0.008749999999999999,0.08249999999999999,0,0,2.2083333333333335
JON,2015,20,0.354375,0.017499999999999998,0.05875,0.0062499999999999995,0,2.5416666666666665
JON,2015,21,0.36666666666666664,0.0375,0.055,0.00125,0,2.5833333333333335
JON,2015,22,0.320625,0.01125,0.04375,0.005,0,2.25
JON,2015,23,0.4583333333333333,0.01125,0.04375,0.0025,0,2.1666666666666665
JON,2015,24,0.459375,0.008749999999999999,0.06937499999999999,0.01625,0,2.2916666666666665
JON,2015,25,0.24208333333333332,0.015,0.05875,0.03875,0,2.375
JON,2015,26,0.5635416666666667,0.005,0.034999999999999996,0.01375,0.00125,1.8333333333333333
JON,2015,27,0.378125,0.01375,0.08,0.01625,0.00125,2.4583333333333335
JON,2015,28,0.428125,0.015,0.075,0.021249999999999998,0.00125,2.3333333333333335
JON,2015,29,0.38875,0.00125,0.049999999999999996,0.0075,0.060625,2
JON,2015,30,0.48125,0.0025,0.06999999999999999,0.01,0.0062499999999999995,2.0833333333333335
JON,2016,1,0.16875,0.02625,0.03,0,0.56875,1.625
JON,2016,2,0.40625,0,0,0,0.03,1
JON,2016,3,0.4375,0,0,0,0.0225,1
JON,2016,4,0.409375,0,0,0,0.01875,1
JON,2016,5,0.471875,0.00375,0.02625,0,0.109375,1.5
JON,2016,6,0.338125,0,0,0.114375,0.235625,1
JON,2016,7,0.378125,0.02625,0.06,0,0.08249999999999999,1.875
JON,2016,8,0,0,0,0,0,0
JON,2016,9,0,0,0,0.04875,0.01125,0
JON,2016,10,0.5625,0,0,0.02625,0.15375,1
JON,2016,11,0.04875,0,0,0.03,0.306875,0.625
JON,2016,12,0.250625,0.00375,0.01125,0.06375,0.20375,1.5
JON,2016,13,0.303125,0.0075,0,0,0.1625,1.125
JON,2016,14,0.00375,0.00375,0,0,0,0.25
JON,2016,15,0,0.0525,0,0.015,0.01875,0.75
JON,2016,16,0.01875,0.01125,0,0.0075,0.02625,1
JON,2016,17,0.0225,0.00375,0,0.02625,0.25625,0.875
JON,2016,18,0.015,0.0225,0,0.015,0.065625,1.25
JON,2016,19,0.0525,0.00375,0,0.46,0.51875,0.875
JON,2016,20,0.59375,0.03,0.00375,0,0.065625,2.125
JON,2016,21,0.03,0.03375,0,0.045,0.315625,1.125
JON,2016,22,0,0,0,0.0075,0,0
JON,2016,23,0.0225,0.00375,0,0.045,0.34375,0.375
JON,2016,24,0.2,0.01125,0.00375,0,0.15,1.25
JON,2016,25,0.08249999999999999,0.0075,0.00375,0.01875,0.59375,1.125
JON,2016,26,0.421875,0.015,0.07125,0,0.169375,2.25
JON,2016,27,0.306875,0.12,0.12,0,0.0225,3
JON,2016,28,0.471875,0.03,0.075,0.00375,0.07875,3
JON,2016,29,0.160625,0.07125,0.03375,0.10124999999999999,0.084375,2.375
JON,2016,30,0.2475,0.09,0.015,0.0225,0.06375,2.5
JON,2017,1,0.005625,0.4334375,0.056249999999999994,0,0.165625,1.8125
JON,2017,2,0.065625,0.09937499999999999,0,0,0.0703125,1.5625
JON,2017,3,0.095625,0,0.00375,0,0.04875,1.0625
JON,2017,4,0.028124999999999997,0.013125,0.07781249999999999,0,0,1.25
JON,2017,5,0.3984375,0.013125,0.016875,0,0,1.75
JON,2017,6,0.2484375,0.015,0.03375,0,0.046875,2.125
JON,2017,7,0,0.024375,0,0.04875,0.028124999999999997,0.3125
JON,2017,8,0.001875,0.0271875,0,0.06,0,0.25
JON,2017,9,0.1490625,0.020624999999999998,0.024375,0,0.009375,2
JON,2017,10,0.001875,0,0,0.471875,0.115625,0.0625
JON,2017,11,0.1115625,0,0,0.00375,0.228125,0.75
JON,2017,12,0.034687499999999996,0.0478125,0,0.3284375,0.1128125,0.5625
JON,2017,13,0.031875,0.0253125,0,0.3109375,0.0709375,0.4375
JON,2017,14,0.2321875,0.03375,0.001875,0.061875,0.020624999999999998,1.25
JON,2017,15,0.0578125,0.1565625,0,0.031875,0,0.6875
JON,2017,16,0.05625,0.278125,0,0.035625,0.1296875,1
JON,2017,17,0.0525,0.276875,0,0.061875,0.01875,1.3125
JON,2017,18,0.13218749999999999,0.2271875,0,0.04875,0.1609375,1.875
JON,2017,19,0.253125,0.061875,0,0.0559375,0.1390625,1.1875
JON,2017,20,0.409375,0.005625,0,0,0.0515625,1.1875
JON,2017,21,0.3440625,0.0328125,0,0.020624999999999998,0.0609375,1.125
JON,2017,22,0.5128125,0.001875,0,0.03,0.03,1.0625
JON,2017,23,0.4859375,0.043125,0,0,0.009375,1.6875
JON,2017,24,0.3409375,0.0271875,0,0,0.0578125,1.1875
JON,2017,25,0.440625,0.031875,0.035625,0.01125,0.0375,1.75
JON,2017,26,0.58125,0.041249999999999995,0.12,0.0375,0,2.625
JON,2017,27,0.376875,0.0946875,0.0975,0,0,2.9375
JON,2017,28,0.29875,0.1609375,0.0075,0,0.020624999999999998,2.1875
JON,2017,29,0.01125,0.45625,0.01875,0.041249999999999995,0.0225,1.25
JON,2017,30,0.10781249999999999,0.36875,0.01875,0.03375,0.0421875,2.125
JON,2018,1,0,0.20124999999999998,0.01125,0,0,1.125
JON,2018,2,0,0.0075,0,0.02625,0.0225,0.25
JON,2018,3,0.00375,0.073125,0,0.0075,0,0.625
JON,2018,4,0.03,0.03375,0.0075,0.02625,0.045,1.375
JON,2018,5,0.01125,0.22375,0,0.03,0.0075,1.375
JON,2018,6,0.01125,0.01125,0.0075,0.00375,0,1
JON,2018,7,0.353125,0.00375,0,0,0.01875,1.125
JON,2018,8,0.0225,0.07125,0,0,0.01875,1.625
JON,2018,9,0.00375,0.359375,0,0.06937499999999999,0.121875,0.75
JON,2018,10,0,0.0975,0,0.01125,0,0.375
JON,2018,11,0.271875,0.265625,0,0.00375,0,1.875
JON,2018,12,0.204375,0.234375,0,0.00375,0.00375,2
JON,2018,13,0.185,0.275625,0,0,0.00375,1.75
JON,2018,14,0.06375,0.409375,0.00375,0,0,1.75
JON,2018,15,0,0.073125,0,0.04875,0.0375,0.5
JON,2018,16,0.06,0.155,0.00375,0,0,1.375
JON,2018,17,0,0.095625,0,0.16125,0,0.75
JON,2018,18,0.4375,0,0,0,0.14375,1
JON,2018,19,0.00375,0.1575,0,0.076875,0,1
JON,2018,20,0,0.03,0,0.056249999999999994,0.00375,0.5
JON,2018,21,0,0.306875,0,0.0225,0.259375,1
JON,2018,22,0.00375,0.31875,0.0225,0.0225,0.045,1.375
JON,2018,23,0.20625,0.041249999999999995,0,0.056249999999999994,0,1.375
JON,2018,24,0.27875,0.065625,0,0.06,0,1.25
JON,2018,25,0.46875,0.0075,0,0,0.01875,1.25
JON,2018,26,0.534375,0.050625,0,0,0.00375,1.25
JON,2018,27,0.321875,0.0075,0,0.03,0.296875,1.25
JON,2018,28,0.35,0.04875,0.02625,0.01875,0.01875,2.5
JON,2018,29,0.4375,0.015,0.02625,0,0.0525,2.375
JON,2018,30,0.06375,0.275625,0.135,0.09,0.06375,2.625
JON,2019,1,0,0.125625,0,0.00375,0,0.75
JON,2019,2,0,0.0075,0,0.015,0,0.25
JON,2019,3,0,0,0,0,0,0
JON,2019,4,0.00375,0.041249999999999995,0.041249999999999995,0.01125,0,1.375
JON,2019,5,0.00375,0.09,0.03,0.00375,0,1.625
JON,2019,6,0.00375,0.135,0,0.02625,0,1.125
JON,2019,7,0,0,0,0,0,0
JON,2019,8,0,0.135,0,0.01125,0,1
JON,2019,9,0,0.13874999999999998,0,0.249375,0.00375,0.75
JON,2019,10,0,0.290625,0.00375,0.00375,0.0075,1.125
